CNTSTUID,GRADE,AGE,ISCEDL,PARED,HISEI,IMMIG,REPEAT,MMINS,LMINS,SMINS,ESCS,UNDREM,METASUM,METASPAM,ICTHOME,ICTSCH,HOMEPOS,CULTPOSS,HEDRES,ICTRES,DISCLIMA,TEACHSUP,DIRINS,PERFEED,EMOSUPS,STIMREAD,ADAPTIVITY,TEACHINT,JOYREAD,SCREADCOMP,SCREADDIFF,PISADIFF,PERCOMP,PERCOOP,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,RESILIENCE,MASTGOAL,GCSELFEFF,GCAWARE,INTCULT,PERSPECT,COGFLEX,RESPECT,AWACOM,GLOBMIND,BELONG,BEINGBULLIED,ENTUSE,HOMESCH,USESCH,INTICT,COMPICT,AUTICT,SOIAICT,ICTCLASS,ICTOUTSIDE,WVARSTRR,GENDER,MATH,SCIENCE,READ,TOTALSCORE,"Is_MISCED_5A,6","Is_FISCED_5A,6"
70202899.0,0.0,15.75,ISCED level 3,13.0,75.13,Second-Generation,Did not repeat a  grade,315.0,315.0,315.0,0.3638,-0.25,-0.57,1.33,7.0,7.0,-0.4065,-0.0664,0.0477,-0.1536,1.3671,-0.2023,-0.2546,0.7743,-0.6576,-0.0999,0.4572,0.1744,0.5572,0.1222,-0.0697,0.2705,-0.6142,0.6012,-0.6583,0.1956,-0.1015,0.4637,-0.0614,0.5761,-0.6225,-0.9885,-0.1818,-0.085,0.0168,-1.4721,-0.1577,-0.0311,2.7249,-0.7823,-0.3124,-0.5364,-0.9247,0.7629,-0.8494,-0.2274,0.5149,-1.2188,-0.1228,35.0,1,666.1126999999999,578.0604,620.2477,621.4735999999999,0,0
70200614.0,0.0,16.0,ISCED level 3,11.0,73.91,First-Generation,Did not repeat a  grade,385.0,175.0,210.0,-0.5131,0.45,0.21,-0.96,2.0,5.0,-1.6154,-1.8518,-1.3835,-1.2275,-0.0174,-0.7857,-1.2468,-0.507,-1.3939,-1.2261,-1.4537,-2.2177,-1.7421,-2.4403,2.7752,3.0064,-0.1532,-1.6004,-1.6139,-0.9792,-0.6545,0.4637,-3.1675,-0.8444,-1.5948,-1.5291,0.1039,0.0757,0.113,-1.7005,-1.8367,-0.6445,-1.2666,-0.7823,-0.1435,-0.3808,-0.0266,1.4096,-1.7194,-0.5308,-2.1763,-1.2188,-1.3048,29.0,0,609.1095,522.3888000000001,458.5867999999999,530.0283666666668,0,0
70202080.0,0.0,16.17,ISCED level 3,16.0,73.91,Native,Did not repeat a  grade,270.0,180.0,450.0,0.2633,1.5,-1.72,-1.41,5.0,8.0,-1.2959,-0.4825,-0.6947,-1.7005,-0.5964,-1.1481,-1.0988,-0.3253,-1.3889,-0.3644,-0.5786,-0.2934,-0.4556,-2.4403,2.7752,3.0064,2.0378,0.6012,1.0844,-0.1401,-1.6572,1.8905,-1.9537,-2.5252,0.1904,-0.0549,-2.4881,0.1686,-1.6677,-0.4401,-0.1577,-0.7166,-1.1842,0.7703,-0.0522,0.8797,0.6184,-0.0186,0.0537,0.0979,0.5149,1.0418,0.8715,67.0,0,667.4174,624.2556000000001,614.5241,635.3990333333333,1,1
70204218.0,0.0,16.17,ISCED level 3,16.0,73.91,Native,Did not repeat a  grade,360.0,210.0,240.0,0.8401,-1.64,0.59,-1.41,8.0,6.0,0.067,-0.0664,1.1793,-0.1536,0.627,-0.2023,-0.2546,0.7743,-0.6576,0.5102,0.4572,-0.2934,0.228,-0.4089,-0.524,-0.2888,0.8147,-0.1855,-1.8152,-0.2047,-0.1015,0.052,-0.0614,0.0217,0.345,-0.9276,-0.4982,-1.8452,-0.7799,0.4165,-0.8813,-0.7881,-0.1858,0.2907,0.7652,0.268,-0.2929,-0.0186,1.9637,2.0258,0.7595,-1.2188,0.2858,76.0,0,633.213,599.9879000000001,598.2053999999999,610.4687666666667,1,1
70201925.0,0.0,15.5,ISCED level 3,16.0,36.86,Native,Did not repeat a  grade,245.0,245.0,210.0,0.0613,-0.6,0.59,-1.41,6.0,6.0,-0.641,0.2039,0.031,-0.5986,0.2621,0.385,0.4301,-0.3253,-1.0657,0.5408,-1.601,0.5665,0.6934,0.1222,-0.524,-0.4593,-0.6142,-0.9391,1.0844,-0.2047,-0.6545,-0.3799,-0.4684,-0.8444,-0.1424,0.6466,1.6052,0.879,0.2165,0.9289,-0.7507,0.291,0.2929,0.2907,-0.797,-2.2971,1.3592,-0.0186,0.0537,0.0979,0.5149,-1.2188,-1.2534,17.0,1,484.6455,458.5267999999999,521.0954,488.0892333333333,0,1
70205277.0,0.0,16.17,ISCED level 3,16.0,79.49,Second-Generation,Did not repeat a  grade,360.0,200.0,480.0,0.9637,0.8,1.36,1.33,10.0,9.0,0.2311,0.8549,0.031,0.465,-0.0424,-0.3971,0.7198,0.7743,1.0346,-0.3302,0.4572,1.8245,0.3171,-1.0753,2.101,0.2705,0.6912,-0.2119,1.0844,0.1956,0.0273,1.8905,-0.5325,1.8524,0.0724,-0.5378,-0.4982,0.1549,-0.6318,-0.521,-0.0773,0.721,0.6818,1.5082,-0.9014,-0.3928,-0.3934,-0.7504,-1.0481,-0.7287,-0.331,-0.6098,-0.8181,69.0,0,605.2995999999999,623.4645,630.4827000000001,619.7489333333334,1,1
70205651.0,0.0,15.33,ISCED level 3,11.0,31.0,Second-Generation,Did not repeat a  grade,240.0,240.0,240.0,-0.7196,0.45,0.59,0.87,10.0,9.0,-0.0184,0.0736,-0.9726,1.2943,-0.1836,0.2384,0.5845,0.7743,0.3622,0.5102,0.836,-0.3689,0.3252,-1.0985,2.7752,3.0064,0.6912,-0.5107,1.0844,0.849,0.5693,0.8794,0.3438,0.3468,1.0548,-0.4455,1.1479,0.1686,0.0168,-0.4401,0.7693,0.291,-0.9017,0.2907,-0.1597,0.1613,0.6953,-0.0186,-0.2113,-0.2683,0.2783,-0.2416,0.8715,58.0,1,577.1709999999999,496.4898,457.6928000000001,510.4512,0,0
70203643.0,0.0,15.5,ISCED level 3,11.0,72.94,Native,Did not repeat a  grade,200.0,160.0,120.0,-0.1277,1.5,0.59,1.33,8.0,7.0,-0.3394,-1.2659,-0.1357,-0.112,-0.0829,1.314,-1.6464,-0.6555,0.2127,-1.515,1.1853,-0.2061,0.523,1.8839,-1.8876,-1.272,1.563,0.8219,1.0844,2.0054,1.8164,-0.2006,2.3693,0.3468,0.4346,-0.9516,-1.1007,1.9097,1.4543,0.9289,1.1196,1.3556,0.0348,1.2618,0.1397,-0.8031,-0.4249,1.7629,0.6647,1.1664,-1.4287,-0.2468,-0.1228,62.0,0,570.7724000000001,628.9775,628.7371999999999,609.4956999999999,0,0
70201875.0,0.0,15.92,ISCED level 3,13.0,76.98,Native,Did not repeat a  grade,420.0,240.0,360.0,0.1869,0.45,0.59,-1.41,9.0,8.0,-0.3264,-1.8518,0.0477,0.3692,1.1945,1.314,1.1049,0.7743,1.0346,2.0871,2.0073,1.8245,0.5572,0.8214,0.409,0.2705,1.2186,1.6762,0.0281,0.7871,1.1448,1.3423,0.7872,1.1969,0.9128,0.4005,0.2865,0.3517,0.0168,0.9289,0.5494,0.5049,2.7249,-0.7823,1.2245,1.3014,-1.7161,1.1572,1.9637,1.416,2.3635,-0.5374,-1.3048,7.0,0,642.5943,614.2701,595.8034,617.5559333333333,0,1
70203252.0,0.0,16.0,ISCED level 3,16.0,75.67,Second-Generation,Did not repeat a  grade,400.0,250.0,400.0,0.6037,-0.94,0.59,1.33,8.0,7.0,0.109,0.6451,-0.1357,-0.14,-0.9514,0.7015,-0.2087,0.7743,0.5029,-0.9225,2.0073,0.1744,1.0781,0.6994,1.0145,-1.272,1.2903,0.9747,1.0844,0.0113,1.0596,0.5949,1.6219,0.3468,0.8748,0.8224,1.6052,1.0349,1.4543,0.9289,1.3829,1.4312,2.7249,0.8615,-0.0097,0.08295,0.1284,0.1427,0.0537,0.0979,0.1419,-0.5146,0.2316,11.0,0,631.0918999999999,658.6706999999999,636.7178999999999,642.1601666666666,0,1
70203610.0,0.0,16.25,ISCED level 3,8.0,29.73,Native,Did not repeat a  grade,240.0,240.0,180.0,-1.5853,-1.64,-1.72,0.42,8.0,10.0,-0.7703,-0.7222,-0.8532,0.0895,-0.0424,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,1.8245,-0.5262,0.1222,0.409,0.2705,-0.2309,0.6012,-1.1638,2.0054,1.8164,0.1097,1.6219,0.5761,0.1904,2.3015,0.2865,0.1686,0.2165,-0.4401,2.0513,0.291,0.8801,1.2618,4.2444,1.1547,3.3041,-0.1842,0.0537,0.104,0.5149,-1.2188,-1.3048,33.0,0,496.7183000000001,423.1438,428.7609000000001,449.5410000000001,0,0
70206735.0,0.0,16.25,ISCED level 3,11.0,52.4,Native,Did not repeat a  grade,210.0,245.0,210.0,-0.3008,0.45,1.36,-0.04,8.0,6.0,-0.0219,-0.0483,-0.1357,-0.112,-0.0673,0.7628,-0.7592,1.5844,1.0346,-0.103,1.1813,0.9276,-1.352,0.1222,1.5959,0.2705,-0.6142,-0.2119,0.0321,-0.1017,1.1448,0.0208,0.0501,0.7181,-0.4919,-0.9354,0.8888,0.922,0.4921,0.1662,0.2488,0.291,0.3241,0.1462,0.3729,-0.9054,0.0356,0.9917,0.1782,-0.7327,-0.2066,1.0418,1.1397,48.0,1,477.726,502.0678,555.8439,511.8792333333333,0,0
70203733.0,0.0,15.5,ISCED level 3,16.0,79.49,First-Generation,Did not repeat a  grade,175.0,175.0,175.0,1.3064,0.45,1.36,1.33,9.0,8.0,0.9549,0.2039,1.1793,1.2943,0.2108,0.7628,1.1049,1.251,1.0346,1.1506,2.0073,0.9684,0.0127,-0.4089,0.9065,-1.272,-0.6142,0.6012,-0.6583,-0.9792,-0.6545,0.4637,-0.0614,0.1123,0.1904,-0.0549,0.2865,0.1686,0.1999,-0.4401,2.0513,0.291,0.6818,-0.7823,1.029,0.5133,1.3592,-0.0186,0.0537,-0.2683,0.5149,-1.2188,0.2858,35.0,1,539.3447,549.4203,583.3204,557.3618,1,1
70202384.0,0.0,15.67,ISCED level 3,16.0,76.98,Native,Did not repeat a  grade,320.0,200.0,480.0,1.0024,-0.94,0.98,1.33,4.0,2.0,-0.092,0.4692,-0.9726,-0.3918,-0.0424,-1.3684,-1.2468,-0.3253,-0.6576,-0.7658,-0.9246,-0.3689,0.1851,1.8839,-1.8876,-0.7816,0.6912,-0.2119,-1.1534,0.1956,-1.3692,1.1422,-0.0321,0.3468,2.3535,2.3015,-0.5738,0.1686,0.4613,0.9289,-0.1577,-0.7142,-0.4415,1.1625,-0.1279,-0.3243,-0.7578,0.4271,0.7446,0.8975,-0.7345,-1.2188,-0.343,39.0,0,605.7124,577.2619000000001,567.8669,583.6137333333332,1,1
70206283.0,0.0,16.17,ISCED level 3,16.0,51.25,Native,Did not repeat a  grade,275.0,220.0,495.0,0.455,0.1,1.36,1.33,8.0,6.0,0.2865,0.7925,0.0477,-0.3918,-0.9647,-0.2023,-0.9726,-0.3253,-0.6576,-1.7115,-1.0467,-0.8262,0.8628,1.8839,-1.8876,-1.272,-0.043,-0.9391,-1.1507,1.2643,-0.1015,0.4637,-0.5176,-0.094,-0.4561,-0.0549,-0.4982,1.3485,-0.4576,0.9289,2.0513,0.291,-0.6913,0.1462,-0.5092,-0.0418,-0.097,1.7058,0.0537,0.0979,0.5149,-0.1802,0.4862,62.0,1,732.6647,703.8324999999999,762.3915999999999,732.9629333333332,0,1
70203151.0,0.0,15.58,ISCED level 3,16.0,75.54,Native,Did not repeat a  grade,480.0,180.0,600.0,0.642,-1.64,-1.72,-1.41,8.0,10.0,-0.351,0.0736,-0.9726,-0.1536,-2.7124,-0.2023,-0.0424,-0.3253,-2.4468,-0.62,-0.5786,-0.8687,-0.4556,-0.825,-0.0697,0.2705,-0.6142,-0.9391,-0.6583,-0.2661,-0.6545,0.4637,-0.0614,-0.4347,0.1904,-0.0549,0.2865,0.1686,0.2165,-0.4401,-0.1577,0.291,-0.3184,1.1625,0.6978,0.5133,1.3592,-0.0186,0.0537,0.0979,0.5149,-1.2188,0.2858,40.0,0,556.1642,532.2416000000001,511.2786,533.2281333333334,0,1
70205177.0,0.0,15.33,ISCED level 3,16.0,75.13,Second-Generation,Did not repeat a  grade,270.0,180.0,360.0,1.4437,-0.94,-0.57,0.87,10.0,5.0,1.5828,0.5471,1.1793,1.8669,0.7843,1.314,0.6525,2.0165,0.5029,1.5391,2.0073,1.8245,-0.3875,1.8839,-1.0064,-1.272,-0.043,0.6012,1.0844,2.0054,0.9982,0.4637,1.217,1.4751,2.3535,-0.0549,-0.3491,1.9097,0.715,0.9289,0.6882,1.8483,-0.3184,0.1462,-0.4469,-0.796,-1.7161,-0.0733,-0.9457,0.8975,-0.1549,-1.2188,-1.1088,53.0,0,636.7332,635.6188999999999,598.727,623.6930333333333,1,1
70202778.0,0.0,16.08,ISCED level 3,16.0,72.94,Native,Did not repeat a  grade,340.0,180.0,360.0,0.6527,0.45,0.98,1.33,8.0,5.0,-0.0108,1.7903,1.1793,-0.6231,1.3671,-0.2023,-0.7592,0.7743,1.0346,0.5102,0.2757,0.1744,1.2316,1.8839,-1.0064,-1.272,0.202,-0.5358,1.0844,0.2653,-0.6545,0.5949,1.6219,0.3468,0.7104,0.1562,0.5697,1.3485,-0.0156,0.9289,-0.1577,-0.073,0.6818,-0.7823,0.1224,-0.4302,-0.6144,0.5067,1.0377,1.4683,-0.4419,-1.2188,-1.3048,54.0,1,596.5898,585.4336,638.924,606.9824666666667,0,1
70202958.0,0.0,16.25,ISCED level 3,16.0,73.91,Second-Generation,Did not repeat a  grade,210.0,180.0,240.0,1.2194,0.45,0.59,1.33,9.0,7.0,0.9633,-0.0664,0.0477,1.2243,-0.9142,-1.2066,-2.9425,-0.6555,1.0346,-1.515,-0.4677,-1.2245,0.11,1.0657,-0.524,0.2705,1.2186,-1.5068,-1.4024,-1.0881,0.9982,-0.687,0.495,0.3468,1.6083,0.9837,-0.3925,-0.0342,-0.155,0.9289,0.1833,-0.9292,-0.672,-0.7823,0.2114,1.0144,0.1284,0.1427,0.0537,0.0979,0.1419,-0.1924,0.3097,24.0,0,626.97,575.4033999999999,594.3254,598.8996,1,1
70204748.0,-1.0,15.92,ISCED level 3,13.0,65.25,Native,Repeated a  grade,170.0,340.0,0.0,-0.4965,-0.94,-1.72,-0.04,11.0,10.0,0.1623,0.2938,1.1793,0.0895,0.9639,1.314,1.8202,0.9397,-1.1847,0.2751,0.3721,1.2403,0.6669,-0.7391,1.2421,3.0064,0.6912,1.3256,0.0042,0.1956,1.8164,0.4637,0.3139,0.0006,0.0159,1.0667,1.6052,-1.7709,2.1449,-1.1703,1.1653,2.6335,-0.5582,2.07,-1.3626,1.9994,1.3592,-0.0186,0.0537,0.0979,0.5149,1.0604,0.2858,72.0,1,403.775,347.6723,299.1745,350.2072666666666,0,0
70205438.0,0.0,15.33,ISCED level 3,11.0,26.8,Native,Did not repeat a  grade,220.0,275.0,165.0,-1.3997,0.45,0.21,0.42,9.0,7.0,-1.4682,-1.8518,-1.3835,-0.349,-0.9647,-1.0266,-0.7874,0.3993,0.3622,0.5102,-0.2644,-1.0346,-2.7114,-1.0985,1.2421,-1.272,0.6912,-0.9391,-0.6583,0.849,-1.034,1.8905,-0.8579,-0.4347,-0.9477,-0.9343,-0.4982,0.1686,-1.3372,0.9289,-0.1577,1.1954,-0.9227,0.7703,0.4001,-0.3294,0.2917,1.3541,-0.3734,0.0979,0.2783,-1.2188,-1.3048,47.0,1,610.5007,607.7243000000001,592.0835,603.4361666666667,0,0
70203366.0,0.0,16.0,ISCED level 3,8.0,41.22,Native,Did not repeat a  grade,360.0,400.0,440.0,-1.2876,-1.64,0.21,-1.41,8.0,7.0,-1.0775,-0.8939,-1.2862,-0.349,-1.0963,1.314,1.8202,2.0165,-0.6576,0.5102,1.1853,0.1744,1.4712,1.8839,-1.8876,0.2705,0.6912,0.6012,-0.6583,0.1956,-0.1015,0.4637,-0.0614,0.5761,0.1904,0.4114,0.2865,0.1686,0.2165,0.9289,-0.1577,0.291,-0.3184,-0.7823,-0.7968,-0.0861,-0.8303,-0.0186,-0.2113,0.0979,0.098,-1.2188,-0.2005,39.0,1,483.91960000000006,432.29530000000005,483.80910000000006,466.6746666666667,0,0
70204456.0,0.0,15.33,ISCED level 3,16.0,72.94,Native,Did not repeat a  grade,200.0,240.0,320.0,0.7145,-0.6,0.98,-0.04,8.0,8.0,-0.1462,-1.8518,1.1793,0.0895,0.871,-0.2023,-1.2475,-0.3253,1.0346,-0.3302,-0.474,0.5665,0.638,0.1222,-0.0697,-0.6346,-0.769,1.6762,1.0844,1.2643,1.8164,0.4637,0.7872,1.8524,0.1904,2.3015,0.6646,0.1686,-0.2417,0.9289,-0.1577,0.291,2.7249,-0.7823,0.2878,1.1547,0.8366,1.1337,0.4219,2.0258,0.7595,-1.2188,2.0421,45.0,0,557.2785,574.5077,522.8573,551.5478333333334,1,1
70203781.0,0.0,15.67,ISCED level 3,13.0,41.22,Native,Did not repeat a  grade,315.0,210.0,350.0,-0.503,0.45,0.59,0.42,7.0,7.0,-0.8444,-1.8518,0.031,-0.281,0.4922,-0.2023,-0.2546,0.7743,-0.6576,0.2464,0.4572,0.1744,-0.0176,0.1222,0.409,0.2705,0.6912,0.6012,-0.6583,0.1956,-0.1015,0.4637,-0.4684,0.5761,0.282,-0.0652,-1.112,-0.0081,0.0168,-0.4401,-0.1577,-0.2208,-0.3184,-0.7823,0.3401,-0.1111,0.4909,-0.1842,-0.2113,0.0979,0.5149,1.1927,0.6343,61.0,0,657.8339000000001,632.5575999999999,662.7209999999999,651.0375,0,0
70205454.0,0.0,15.33,ISCED level 3,11.0,29.73,First-Generation,Did not repeat a  grade,300.0,210.0,300.0,-1.0437,1.15,-1.72,-0.96,8.0,8.0,-0.7005,-0.2665,0.0477,-0.6231,-0.2058,1.314,0.7198,-0.3253,0.2169,-0.62,0.1041,0.9888,-0.0176,-0.849,0.795,1.6524,0.6912,0.6012,-0.6583,0.1956,-0.1015,0.4637,-0.0614,0.1123,0.1904,-0.0549,0.2865,-0.8702,-0.3889,0.4165,-0.09045,0.291,-0.3184,0.2907,0.1318,-0.9653,-0.4059,2.6186,0.0537,-0.5023,-0.1083,-1.0384,1.1443,33.0,1,494.8443,460.65,459.5073,471.6672,0,0
70205999.0,0.0,15.58,ISCED level 3,16.0,73.91,Native,Did not repeat a  grade,320.0,200.0,240.0,1.4557,-0.6,-1.72,-0.5,10.0,10.0,1.5216,1.0435,1.1793,1.2943,-1.6308,-1.8485,-1.417,-1.6391,-0.6576,-2.3003,-2.2652,-2.2177,-0.4556,-0.4089,0.9065,0.2705,-0.6142,-0.9391,1.0844,0.4352,-0.772,0.0208,-0.0614,-0.4347,-0.3054,-0.7055,-0.4982,1.9097,1.0852,-1.4721,-0.1577,0.2246,2.7249,-0.7823,2.0552,2.2194,0.7849,-0.0186,0.0537,0.0979,0.5149,-1.2188,-0.7233,41.0,0,584.5162,591.2598,570.3821999999999,582.0527333333333,1,0
70200183.0,0.0,15.75,ISCED level 3,16.0,72.94,Native,Did not repeat a  grade,300.0,300.0,360.0,1.1895,0.45,0.59,1.33,10.0,6.0,1.1295,0.7925,1.1793,1.2943,1.3671,0.039,1.8202,2.0165,1.0346,1.1543,2.0073,0.1744,1.4205,1.8839,-1.8876,-1.272,0.3365,-0.1855,1.0844,-0.5229,0.9982,-0.4678,2.3693,1.2329,0.855,2.3015,-0.3856,0.2554,1.3651,0.9289,1.4598,0.0874,1.4326,0.8615,0.6974,0.6592,0.3688,1.1814,1.9637,2.0258,-0.6136,-0.1802,-1.3048,36.0,0,721.192,654.316,692.7248,689.4109333333332,1,1
70205179.0,0.0,15.58,ISCED level 3,11.0,65.25,Native,Did not repeat a  grade,330.0,150.0,330.0,-1.2874,-0.25,-1.72,-1.41,9.0,3.0,-0.7594,0.2938,-0.5813,-0.94,-1.0963,0.1597,-1.0988,-0.3253,-0.6576,-0.62,-0.5819,-1.519,-1.1538,-0.5485,-0.0697,-1.272,0.202,0.6012,-1.4024,0.1956,0.487,0.4637,0.0501,-0.8444,-0.4694,-0.6316,-1.2463,-0.5352,0.0992,-0.4401,-0.1577,-0.6402,0.9683,0.2907,0.1941,-0.3961,-0.7578,-0.0186,0.0537,0.0979,-0.011,-0.1653,0.2858,33.0,0,618.2917,556.1497999999999,588.3955000000001,587.6123333333334,0,0
70202623.0,-1.0,15.5,ISCED level 3,16.0,72.94,First-Generation,Repeated a  grade,280.0,280.0,280.0,1.8944,0.45,-0.57,-0.5,10.0,7.0,2.7056,1.7903,1.1793,1.8669,0.2621,1.314,-0.5343,0.7743,-2.4468,-0.0042,0.1915,1.3209,1.3052,0.1222,1.2421,1.6524,1.2186,0.6012,0.0083,-0.2047,-1.0217,0.4637,-1.0974,-0.7743,0.9128,0.3726,1.6052,0.6998,-1.8297,0.9289,-1.0407,-1.4643,-0.7564,0.2907,-0.3902,-0.3289,0.4083,1.7629,-0.5273,0.8165,-1.1356,0.2764,0.1034,4.0,1,504.5528000000001,524.8173,515.7404999999999,515.0368666666667,0,1
70201167.0,0.0,15.5,ISCED level 3,16.0,51.01,Native,Did not repeat a  grade,200.0,200.0,200.0,-0.2163,-1.29,0.59,-0.96,9.0,10.0,-0.9525,-1.8518,-1.8813,1.0192,0.627,0.385,0.1339,2.0165,-0.9167,0.2432,0.1915,-0.1381,-2.7114,-0.5485,-1.1635,-1.272,0.6912,0.6012,1.0844,-1.0214,0.7068,1.8905,-0.6128,0.3468,-0.4064,-0.1908,-2.4881,-1.3332,-1.1833,0.9289,-0.4741,-0.265,-0.4509,0.2907,-0.1669,-0.3678,0.2756,0.6351,-0.7463,0.5911,-1.0123,1.6386,1.7154,79.0,0,483.1800999999999,501.2728,474.3729,486.2752666666666,1,0
70205125.0,0.0,15.83,ISCED level 3,13.0,44.08,Native,Did not repeat a  grade,300.0,120.0,180.0,-0.2195,1.5,0.59,1.33,6.0,6.0,-0.6854,-0.4563,0.031,-0.5986,1.0294,-0.2023,-2.1704,0.5121,-0.6576,-0.3678,-0.5819,-2.2177,2.6131,0.6994,-1.8876,-1.272,2.0378,-0.3047,-0.6583,-0.4112,-1.071,1.8905,-1.278,0.5761,0.1904,0.8728,0.1039,0.7397,0.688,0.9289,2.0513,1.5448,-0.3184,-0.7823,-0.1393,0.7533,0.8154,1.3762,-0.7864,2.0258,-0.7345,0.8664,1.7979,45.0,1,656.5214000000001,717.5260000000001,724.2409,699.4294333333333,0,0
70202966.0,0.0,15.75,ISCED level 3,16.0,57.64,Native,Did not repeat a  grade,330.0,165.0,550.0,0.9725,0.1,0.59,1.33,9.0,9.0,1.1164,1.0435,1.1793,1.2943,0.2108,1.314,-0.5072,0.7743,1.0346,0.5102,0.4572,0.1744,-0.2704,0.1222,-0.0697,-0.2888,0.6912,0.6012,0.0281,1.1811,0.487,0.4637,0.3858,1.4751,0.1904,0.4391,0.1712,1.3485,0.4704,0.9289,2.0513,0.291,-0.3184,0.2907,-0.4513,0.1146,0.1574,-0.8163,-0.8494,-0.776,-0.2475,-1.2188,0.4678,35.0,0,710.3999,693.6024,686.7744,696.9255666666668,0,1
70202391.0,0.0,15.75,ISCED level 3,11.0,29.73,Native,Did not repeat a  grade,245.0,140.0,280.0,-1.1707,-1.64,-0.18,-1.41,4.0,8.0,-1.0005,-0.8939,1.1793,-0.94,-0.5964,-0.3673,-0.1809,-0.3253,-0.6576,-0.62,-0.5786,-0.2934,-0.1542,-1.0985,-0.0697,0.7192,-0.6142,-0.9391,-1.4117,-0.5707,-0.6545,0.4637,-0.8738,-0.094,-0.2447,-0.8317,0.2865,-1.115,-1.3645,-1.0394,-0.1577,-0.0846,-0.4509,-0.7823,0.1797,0.0315,0.1221,-0.0186,-0.2113,-0.5023,-0.1083,-1.2188,0.2858,44.0,1,527.1821,444.06360000000006,506.7437000000001,492.6631333333333,0,0
70201427.0,0.0,15.75,ISCED level 3,16.0,72.94,Native,Did not repeat a  grade,175.0,210.0,210.0,0.7292,0.8,1.36,1.33,6.0,7.0,0.0418,0.7925,0.0477,-0.6231,-0.0424,-0.6262,-0.8332,0.7743,-1.0657,-0.0999,-0.5786,-0.8687,0.5006,-0.825,0.5371,0.7192,0.6912,0.6012,0.4667,0.7871,1.1448,1.8905,-0.0328,1.4751,0.086,-0.5354,-0.611,-0.3707,-0.8312,-0.1244,-0.7255,-0.1771,0.6818,-0.7823,-0.0289,0.5937,0.5363,1.4409,-0.9065,-0.776,0.2783,-1.2188,0.3909,61.0,1,569.8233,541.3318,556.0385,555.7312000000001,0,1
70201398.0,0.0,15.5,ISCED level 3,11.0,31.0,Native,Did not repeat a  grade,300.0,210.0,300.0,-0.7894,0.8,1.36,1.33,9.0,8.0,-0.4247,-0.8939,-0.5813,3.5909,1.1945,1.314,-0.6065,0.3993,0.2169,-0.0686,0.836,0.6797,0.5744,-0.4089,-0.524,0.2705,2.0378,0.6012,-1.4117,-0.3907,1.8164,0.176,-0.0328,1.8524,0.1904,0.517,0.4554,0.3799,-0.1361,0.9289,1.1272,-0.4248,0.2243,0.2907,-0.3425,-0.0224,-0.7578,0.5072,-0.4583,0.6691,0.1051,-0.5142,0.1049,40.0,1,590.0678,556.9095,582.5296999999999,576.5023333333332,0,0
70206141.0,0.0,16.08,ISCED level 3,13.0,65.12,Native,Did not repeat a  grade,315.0,225.0,180.0,1.0886,1.15,0.59,1.33,11.0,8.0,1.7414,0.8549,1.1793,0.9144,-0.8319,-0.5575,-1.3309,-0.3253,-0.6576,-0.9225,-0.1687,-1.0214,0.7546,0.1222,-0.0697,0.2705,0.6912,1.0891,1.0844,1.1811,0.0273,-0.4342,-0.0614,0.5761,1.6463,0.9997,0.8888,0.1686,0.2589,-0.4401,0.2607,-1.5516,0.6818,-0.7823,-0.0955,0.5133,0.5339,-1.1381,-1.1888,0.0979,0.5149,-1.2188,-1.3048,5.0,0,639.6438,615.6405000000002,585.8311,613.7051333333335,0,0
70204680.0,0.0,15.67,ISCED level 3,16.0,79.49,Second-Generation,Did not repeat a  grade,260.0,200.0,420.0,0.9747,1.15,1.36,1.33,7.0,6.0,0.1258,-0.2665,1.1793,-0.044,1.0294,0.2148,0.6532,1.251,0.6402,1.0419,1.1813,1.3209,0.8628,-0.4089,0.5371,-0.6346,1.1085,1.3256,0.443,1.1811,1.1448,0.052,-0.0328,0.8347,-0.2056,0.5918,0.5697,0.3374,0.0168,0.1662,0.4482,0.7275,-0.5707,0.7703,-0.1927,2.1123,0.2666,-0.7845,-0.6883,-0.29,-0.0411,-0.5374,1.1949,45.0,0,710.7044000000001,692.8557,648.8489999999999,684.1363666666666,0,1
70202054.0,0.0,15.33,ISCED level 3,13.0,65.25,Native,Did not repeat a  grade,180.0,210.0,540.0,0.1093,0.45,0.59,1.33,8.0,9.0,-0.337,-0.2883,0.031,-0.1536,-1.4276,1.314,1.0067,0.7743,-1.3914,-0.0073,0.4572,0.1744,-0.9609,-0.849,1.7046,1.6524,0.6912,0.6012,1.0844,1.2643,0.6291,0.8794,-0.0614,1.8524,-0.42,-1.0666,-0.3133,0.8192,0.2165,0.1662,1.4598,0.1819,-0.3184,-0.7823,-0.1452,-0.6901,-0.7238,-0.0186,-0.579,0.0979,-1.1277,-1.2188,-1.3048,21.0,1,552.4824000000001,554.4025,572.4138,559.7662333333334,0,0
