CNTSTUID,GRADE,AGE,ISCEDL,PAREDINT,HISEI,IMMIG,REPEAT,ESCS,UNDREM,METASUM,METASPAM,HOMEPOS,CULTPOSS,HEDRES,DISCLIMA,TEACHSUP,DIRINS,PERFEED,EMOSUPS,STIMREAD,ADAPTIVITY,TEACHINT,JOYREAD,SCREADCOMP,SCREADDIFF,PISADIFF,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,EUDMO,SWBP,RESILIENCE,MASTGOAL,GCSELFEFF,GCAWARE,ATTIMM,INTCULT,PERSPECT,COGFLEX,RESPECT,AWACOM,GLOBMIND,DISCRIM,BELONG,WVARSTRR,GENDER,MATH,SCIENCE,READ,TOTALSCORE,Is_MISCED_5B,Is_FISCED_5B,Is_HISCED_5B
60804975.0,0.0,15.33,ISCED level 2,14.5,33.83,Native,Did not repeat a  grade,-1.073,-0.6,-0.18,-0.5,-1.9576,-1.0692,-1.4781,-0.3697,-1.1481,-1.0988,0.3993,-1.3914,-0.62,-0.5786,-0.4141,-0.2119,-0.849,2.101,1.2958,1.0844,-0.5707,0.0273,1.8905,0.8126,-1.566,0.7396,0.1123,-0.8496,-0.2651,-0.8681,1.6052,-0.4441,-1.3116,0.9289,0.079,0.0713,0.5881,-1.5945,80.0,0,371.1906,367.2403000000001,349.6287,362.6865333333333,0,1,1
60801656.0,1.0,15.92,ISCED level 2,12.0,26.64,Native,Did not repeat a  grade,-1.4085,-1.64,-1.72,-0.96,-1.4251,-0.815,-1.1827,-0.0424,1.314,0.5853,-0.3253,1.0346,-0.3335,-0.5786,0.1744,-0.0035,-0.9323,1.2421,1.6524,-0.6583,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.0614,-1.0266,-0.9477,-1.091,-1.0575,1.6052,0.779,-1.3938,-1.0574,-0.8474,-0.1592,1.2902,-1.0572,11.0,0,339.1871,318.3329,272.8136,310.1112,0,0,0
60800495.0,0.0,15.92,ISCED level 2,12.0,17.0,Native,Did not repeat a  grade,-2.1176,0.45,0.59,-0.5,-2.7211,-0.5025,-1.3835,-0.9166,1.314,1.8202,1.0179,-0.6576,0.5102,0.4572,0.6797,-1.3333,0.1222,1.5715,2.0692,-0.6583,-0.8441,-0.1015,0.855,0.2621,0.7301,-0.0614,0.1123,-0.8899,-1.747,-0.2014,-0.4982,-0.8702,-0.8312,-1.4721,0.2266,0.2806,1.7356,1.4685,80.0,0,441.9012,401.5343,402.0079,415.1478,0,0,0
60801672.0,0.0,15.42,ISCED level 2,14.5,17.0,Native,Did not repeat a  grade,-1.004,-0.6,0.59,-0.5,-1.0369,0.246,1.1793,0.7843,1.314,1.8202,0.0728,0.2169,0.5441,0.1915,0.1744,3.5993,0.1222,-1.0064,0.2705,-0.6583,-0.9792,0.9982,-0.687,-2.1464,0.7301,0.5994,0.9703,0.6178,1.1134,-0.2014,-0.0361,1.9097,1.0229,0.4561,0.849,1.4723,0.5881,-0.3184,3.0,1,443.4233,439.1917,459.831,447.482,1,1,1
60805327.0,1.0,15.42,ISCED level 2,12.0,28.48,Native,Did not repeat a  grade,-1.013,-0.6,1.36,-1.41,-0.6279,-0.0891,1.1793,0.4922,1.314,1.8202,2.0165,-0.6576,2.0871,2.0073,0.1744,0.3953,0.1222,0.9065,0.8232,-0.6583,1.2643,0.5693,0.4637,1.1963,-0.5928,0.3858,0.8347,0.3951,2.3015,-0.2014,1.6052,-0.6379,-0.1977,0.1662,0.5012,1.3217,-1.1549,-0.2188,60.0,1,368.6662,369.1547,361.33150000000006,366.3841333333334,0,0,0
60807552.0,0.0,15.67,ISCED level 2,14.5,26.62,Native,Did not repeat a  grade,-2.0588,-0.94,-0.95,-0.5,-3.9625,-1.0219,-3.0862,0.3022,1.314,1.8202,1.251,1.0346,0.7869,2.0073,1.8245,0.676,-0.4089,-0.524,0.8232,1.0844,0.7262,0.9982,0.5949,0.9269,1.2386,-0.096,1.8524,-0.5347,-0.3413,0.9083,1.6052,0.3859,-0.6391,-0.1694,0.7846,0.617,-0.6615,0.6344,30.0,0,398.7885,381.88520000000005,384.4553,388.3763333333333,1,0,1
60803297.0,0.0,15.58,ISCED level 2,16.0,24.53,Native,Did not repeat a  grade,-1.0971,-1.64,-1.72,-1.41,-2.1641,0.0631,-0.9649,-0.0424,-1.1481,0.1016,0.2012,-0.6576,-0.62,0.4572,0.1744,-1.2271,-0.5485,1.2421,1.1904,-0.6583,-0.9792,-0.1015,0.4637,0.2621,0.3385,-0.0614,0.5761,0.1904,-0.0549,-0.2014,0.2865,-0.8702,-0.8312,0.9289,-0.1577,0.291,0.5881,-0.9879,11.0,1,225.5246,223.2891,253.6178,234.1438333333333,0,0,0
60805049.0,0.0,15.25,ISCED level 2,6.0,36.35,Native,Did not repeat a  grade,-2.2952,-1.29,-0.18,-1.41,-1.739,-0.3896,-1.0527,-0.0424,1.314,0.0837,-0.3253,-0.6576,-0.2339,2.0073,0.1744,-0.2119,0.1222,0.3787,0.8232,-0.6583,-0.2661,-0.7233,0.052,-0.3121,-0.5928,-0.4531,-0.6632,-0.5805,-1.7574,-0.2014,-0.9553,-0.116,-0.8699,-1.0356,-0.9515,-0.2077,1.4464,-0.4415,25.0,0,290.406,335.7699,272.392,299.5226333333333,0,0,0
60804050.0,0.0,15.25,ISCED level 2,16.0,16.36,Native,Did not repeat a  grade,-0.8232,-0.25,0.59,-1.41,-1.1489,-0.2493,-1.0527,0.4922,0.1155,1.8202,2.0165,1.0346,2.0871,2.0073,0.9888,-0.5553,-0.4089,0.9065,1.6524,1.0844,-0.6888,-0.1015,0.4637,0.2621,1.2386,0.8236,0.3133,-0.7965,0.1678,-0.2014,0.2477,-0.0023,0.0168,-0.5626,0.3046,-0.6819,1.3527,-0.7814,10.0,0,376.9771999999999,350.04440000000005,317.5617,348.19443333333334,0,0,0
60807177.0,0.0,15.58,ISCED level 2,14.5,88.7,Native,Did not repeat a  grade,0.6541,-0.94,0.21,-0.5,-0.3468,-0.8327,1.1793,0.4922,1.314,1.1049,-0.0363,0.2127,1.3517,2.0073,1.8245,0.7202,0.1222,-0.0697,0.9672,1.0844,-0.5707,-0.1015,1.8905,0.2621,-0.5928,-0.5063,0.8347,0.4741,1.2137,-0.5986,-0.4982,-0.7229,-0.9817,-0.7544,0.703,0.291,0.5881,-0.6464,13.0,1,364.5617,442.8252,421.17840000000007,409.5217666666667,0,1,1
60802142.0,-1.0,16.0,ISCED level 2,16.0,26.64,Native,Repeated a  grade,-1.0808,-0.6,-0.18,-0.96,-1.3469,-0.4185,-1.9435,-1.4837,-0.0037,-0.3001,0.8137,-0.6576,-0.6128,-0.9282,-0.6894,-1.1346,-1.1572,0.795,0.9166,-1.5953,-0.8014,-0.8319,0.2201,-1.0946,1.2386,-1.5679,-0.8734,-0.5253,-0.5753,-0.803,-0.0972,-0.9961,-0.4402,0.4165,-1.0844,-0.593,0.5881,-1.2755,53.0,0,174.64829999999995,314.2072,250.77120000000005,246.54223333333331,0,0,0
60807411.0,0.0,15.33,ISCED level 2,14.5,76.49,Native,Did not repeat a  grade,0.4592,0.8,0.59,0.87,-0.2577,0.8337,1.1793,-0.0424,0.7628,0.6532,0.0728,1.0346,1.0741,-0.1687,0.5665,2.0094,-0.4089,0.5082,1.6524,1.0844,-0.5707,1.8164,0.8207,1.1963,1.2386,-0.0614,0.9703,-0.2475,-0.9119,0.2289,-0.0081,0.779,-0.1361,0.1662,-0.1577,-0.1377,-0.6615,0.0348,54.0,1,460.2304,441.8265,464.5324,455.5297666666667,0,1,1
60805012.0,1.0,15.92,ISCED level 2,16.0,11.74,Native,Repeated a  grade,-0.9862,-1.64,-1.72,-1.41,-1.3262,0.6008,0.031,-1.0963,1.314,1.8202,2.0165,-2.4468,2.0871,-2.2652,1.8245,-0.2619,-1.0985,-0.0697,-1.272,1.0844,-2.345,-2.7365,-1.8939,-2.1464,0.4094,-3.1675,-2.5252,-2.7142,-3.4944,-2.264,1.6052,1.9097,2.1449,0.9289,-2.7948,-2.8778,-1.1549,-1.2605,58.0,0,249.5272,239.3463,234.45480000000003,241.10943333333333,0,0,0
60803407.0,0.0,15.42,ISCED level 2,16.0,39.04,Native,Did not repeat a  grade,-0.9531,-0.6,-0.18,-0.96,-2.477,-0.3425,-0.5813,-0.0424,-1.1481,-1.0988,-0.3253,1.0346,-0.62,0.4572,0.1744,0.2561,0.8214,0.9065,1.6524,1.0844,0.1956,-0.1015,-0.687,-2.1464,0.1869,-0.0614,0.5761,0.8748,0.1417,-0.2014,-0.4982,-0.4008,0.5846,-1.2218,-0.1577,0.291,1.2675,-0.536,17.0,1,359.3727,362.1447,383.4893,368.3355666666667,0,0,0
60804365.0,1.0,15.58,ISCED level 2,16.0,71.45,Native,Did not repeat a  grade,0.2535,0.8,0.98,-0.5,-1.0849,-0.5025,0.031,0.2108,1.314,1.8202,0.0728,0.2169,2.0871,-0.5786,-2.2177,-0.5193,0.1222,-0.0697,1.6524,1.0844,-0.5707,-0.1015,0.4637,-1.2188,0.7301,-0.144,1.8524,-2.7142,-0.2497,0.2289,1.6052,1.9097,0.0223,0.9289,-1.5119,-0.6819,0.5881,1.4685,63.0,1,395.98980000000006,392.2319,418.05160000000006,402.0911,0,0,0
60806008.0,0.0,15.25,ISCED level 2,16.0,17.0,Native,Did not repeat a  grade,-1.7259,1.15,-0.95,-1.41,-3.3109,-1.0219,-1.5528,-2.7124,1.314,0.1016,0.5121,-0.6576,-0.0716,-0.1687,-0.2934,0.6299,-0.4089,0.8812,1.0453,-1.1534,-0.2661,-0.7233,0.1097,-0.1652,0.7301,-0.8738,-0.9149,-0.5702,-0.8976,-0.6155,-0.1701,-0.8987,-0.7327,-1.8493,-1.1656,-0.3425,1.2902,-0.9879,35.0,0,259.80499999999995,290.4018,236.4461,262.2176333333333,0,0,0
60803171.0,1.0,15.83,ISCED level 2,12.0,14.39,Native,Did not repeat a  grade,-2.0495,1.15,-1.34,-0.5,-2.4428,-1.0219,-0.6947,-0.6242,0.1274,-0.3275,-0.3253,-0.6576,-0.62,-0.5786,0.1744,-0.1319,-1.0985,0.9065,1.6524,-0.6583,0.1956,-0.1015,0.4637,0.2621,0.7301,-0.0614,-0.4347,-0.4767,-0.8257,-0.2014,-0.4982,-0.8702,-0.8312,-1.4721,-0.1577,0.291,0.5881,-0.5582,78.0,1,290.8113,297.34530000000007,267.8419,285.3328333333333,0,0,0
60801297.0,1.0,15.92,ISCED level 2,6.0,24.8,Native,Did not repeat a  grade,-1.9931,-0.6,0.59,0.42,-0.5052,-0.1842,0.031,-0.0424,1.314,1.8202,-1.1311,1.0346,1.5391,-0.5786,1.8245,1.6041,0.6632,0.8207,0.2705,1.0844,-0.1401,1.8164,-1.8939,1.7411,1.2386,0.4027,0.8347,-0.0116,0.9245,0.6239,1.6052,0.779,-0.4192,-0.164,-0.1577,1.3042,-0.1731,0.2929,73.0,1,341.6095,357.1658,366.3693,355.04819999999995,0,0,0
60800941.0,1.0,16.17,ISCED level 2,12.0,30.34,Native,Did not repeat a  grade,-1.7686,-1.64,-0.95,-0.96,-2.4971,-1.9582,-1.3835,-0.0424,1.314,0.6525,0.5121,-2.4468,2.0871,0.3721,-0.72,-0.2338,-0.9323,-0.556,1.6524,1.0844,-0.5707,-2.7365,-1.4242,-1.2188,0.7301,-1.2439,1.3357,-0.1708,-0.2688,-2.264,0.2157,1.9097,0.7378,0.9289,-1.4001,-1.064,1.0442,0.0595,56.0,1,373.4205,409.9868,400.6938,394.7003666666666,0,0,0
60804349.0,0.0,15.58,ISCED level 2,9.0,24.53,Native,Did not repeat a  grade,-2.271,1.5,0.98,-1.41,-2.2861,-0.5699,-1.0527,1.1945,0.1694,1.1049,-0.1625,0.6364,2.0871,0.1941,0.5665,0.0773,0.402,0.9065,-0.1632,0.4626,0.2653,-0.772,-0.4342,0.2621,-1.3186,-1.2865,1.8524,0.0043,0.7228,-0.2014,0.2865,-0.6808,-0.7965,-1.0065,0.5193,0.0713,0.3228,-0.0451,63.0,0,326.871,366.8572,347.65959999999995,347.12926666666664,0,0,0
60804024.0,-1.0,15.5,ISCED level 2,12.0,23.47,Native,Repeated a  grade,-1.7369,-1.64,-0.57,0.42,-2.1128,-0.5025,-1.3835,-2.7124,1.314,0.2336,-0.3253,-0.6576,-2.3003,-0.5786,-2.2177,-0.1319,-1.4704,-0.0697,0.2705,1.0844,-0.2047,-1.071,-0.687,-0.9827,0.7301,-1.4832,0.1123,0.1984,-0.0549,-0.2014,0.2865,0.1686,0.2165,-0.1587,-1.3933,0.291,0.5881,-1.3247,67.0,0,293.7966,321.2671,290.9534,302.0057,0,0,0
60800244.0,1.0,15.83,ISCED level 2,12.0,23.8,Native,Did not repeat a  grade,-2.0869,-0.94,0.21,-1.41,-2.9546,-0.7764,-2.049,-0.8695,-0.0037,0.5845,-0.0363,1.0346,-0.103,0.836,0.1744,-0.6381,-1.0985,0.409,1.6524,-0.6583,0.1956,0.487,1.0944,0.8126,1.2386,1.217,0.5761,0.1904,-0.5065,0.2808,1.6052,-0.6081,-0.4351,0.9289,0.4768,0.7107,1.4464,0.9423,70.0,0,435.3611,401.657,352.7692,396.5957666666666,0,0,0
60802436.0,0.0,15.33,ISCED level 2,16.0,71.39,Native,Did not repeat a  grade,0.6757,0.45,-0.18,0.42,-0.0846,-0.2314,1.1793,0.6019,1.314,1.8202,2.0165,1.0346,1.4931,0.1941,1.8245,1.4842,0.1222,0.3787,0.8232,1.0844,0.1956,1.8164,0.3335,1.7411,1.2386,2.3693,1.8524,-0.5702,-0.0549,1.4992,1.0676,0.6314,0.7724,0.9289,0.4768,0.8155,0.5881,1.4685,76.0,1,404.8332,402.82679999999993,432.6228,413.4276,0,0,0
60802598.0,1.0,15.5,ISCED level 2,16.0,64.44,Native,Did not repeat a  grade,-0.2822,-0.6,-1.34,0.42,-2.0353,-0.1842,-0.9726,-0.2639,1.314,1.8202,1.1522,1.0346,0.7869,2.0073,1.1908,0.3354,-0.4419,0.6313,-0.3034,-0.6583,0.992,0.6291,-0.4342,1.1963,1.2386,0.3858,0.0337,-0.0116,-0.6845,-0.2014,0.0559,-0.2842,0.208,0.1278,0.7846,0.8155,0.9385,0.1554,51.0,0,412.6645,427.5893,366.1875999999999,402.1471333333333,0,0,0
60807600.0,1.0,15.92,ISCED level 2,12.0,17.0,Native,Repeated a  grade,-1.8591,-1.64,-1.34,-0.5,-2.1103,-0.5699,-0.1357,-0.0424,-1.1481,-1.0988,-0.3253,-0.6576,-0.3335,0.1041,0.1744,-0.1319,0.1222,0.9065,0.9672,-0.6583,0.571,0.5693,0.4637,0.2621,1.2386,-0.0614,-1.3162,-1.706,-1.1277,0.3013,0.8026,0.7624,1.0555,0.1323,-0.1577,0.2604,0.5881,-0.6659,65.0,0,305.7614,323.5856,275.8945,301.74716666666666,0,0,0
60800970.0,0.0,15.5,ISCED level 2,16.0,23.96,Native,Did not repeat a  grade,-1.2639,-1.64,-1.72,-1.41,-2.5325,-1.0219,-1.3835,-0.5943,-0.9112,-0.1643,1.3514,-0.6576,0.4072,0.7397,0.1744,0.2561,0.1222,0.5371,1.1904,0.443,0.1956,0.5693,0.4637,0.2621,1.2386,-0.0614,0.5761,-0.5299,-0.5065,-0.2014,-0.3856,-0.6081,-0.4576,-1.4721,-0.1577,0.291,1.5785,-0.8596,37.0,1,276.148,292.71760000000006,293.4038,287.42313333333334,0,0,0
60805449.0,0.0,15.42,ISCED level 2,14.5,36.92,Native,Did not repeat a  grade,-0.6375,0.1,-0.57,-0.5,-1.0677,0.4562,1.1793,-0.2639,0.6259,1.8202,1.1225,-0.6576,2.0871,0.4572,1.2403,0.943,0.1222,0.409,2.21,0.0083,1.2643,1.1448,-0.2459,1.7411,-0.5928,0.4793,0.3468,0.1904,0.7807,0.8671,1.3991,1.9097,0.7724,0.9289,1.5588,0.5049,-1.1549,-0.3184,56.0,0,421.1346,452.2804,452.4143,441.9431,0,1,1
60800860.0,-2.0,16.0,ISCED level 2,16.0,26.64,Native,Repeated a  grade,-0.6683,-0.25,-1.72,-0.96,-1.9512,0.1685,-0.5089,-0.0829,0.1597,1.8202,0.0728,-1.5824,-1.037,0.3721,0.6134,-0.0401,0.1919,2.7752,0.2705,-1.6139,-0.2661,-1.0217,-0.2006,-0.1652,-1.0127,-1.1651,-0.6331,-0.2302,-1.3687,-1.0575,-0.9169,-0.4495,0.6979,-1.0065,-1.6325,-0.8856,0.5881,-0.9911,30.0,0,154.96800000000002,230.3764,202.55660000000003,195.967,0,0,0
60802645.0,1.0,16.0,ISCED level 2,9.0,32.2,Native,Did not repeat a  grade,-2.5047,-0.6,-1.72,-0.5,-3.1838,-0.8327,-1.3904,-0.0424,-1.1481,1.8202,-0.3253,-0.6576,0.5102,-0.5786,0.1744,-0.2119,-1.0985,0.795,1.6524,0.0083,0.1956,-0.1015,0.052,0.2621,0.7301,-0.0497,-0.4347,0.1904,-1.3089,-0.2014,-0.4982,-0.8702,-0.8312,-1.4721,-0.1577,0.3536,0.5881,-0.3184,11.0,1,380.3192,368.3585,373.2156,373.9644333333333,0,0,0
60800612.0,0.0,15.33,ISCED level 2,9.0,11.74,Native,Did not repeat a  grade,-2.7446,0.45,-0.18,-1.41,-2.8294,-0.9765,-0.9649,0.0683,-0.0037,0.5467,-0.0363,1.0346,0.0205,-0.5786,0.6797,0.4729,-0.4419,1.2421,1.2958,1.0844,-0.5707,-0.1015,-0.687,0.8126,0.5012,-0.0614,0.5761,-0.262,-0.542,-0.6155,-0.8141,-0.4927,-1.3347,-1.8493,-0.1577,-0.0287,0.5881,-0.7944,23.0,0,339.8284,339.6566,312.3869000000001,330.6239666666667,0,0,0
60806357.0,1.0,16.08,ISCED level 2,6.0,29.47,Native,Did not repeat a  grade,-2.6122,0.45,0.21,-0.96,-2.1783,-0.6347,-1.3904,-0.0424,-0.3882,-0.6245,-0.0363,-0.6576,0.3716,-0.2644,0.9684,0.0773,0.1222,0.3787,0.2705,-0.6583,0.1956,-0.7233,-0.2006,0.2621,-0.1064,0.0217,1.1101,-0.2447,-0.0549,0.2503,-0.0698,-0.116,0.4613,0.9289,0.5494,-0.4821,0.8403,-0.5613,64.0,0,391.2191,326.837,279.3368,332.46430000000004,0,1,1
60803246.0,0.0,15.25,ISCED level 2,12.0,24.53,Native,Did not repeat a  grade,-0.8309,-0.6,-0.57,-0.5,-0.0197,1.2422,-0.1357,-0.0424,1.314,0.8667,0.7743,1.0346,2.0871,-0.5786,-2.2177,0.1082,1.1971,2.7752,1.6524,1.0844,0.1956,-2.7365,-1.8939,-2.1464,-1.1176,0.7251,1.8524,0.3306,2.3015,-0.2014,1.6052,-0.5352,0.2539,0.9289,0.5104,1.1992,0.9385,-0.5797,32.0,1,305.4029999999999,331.3184,319.8857,318.8690333333333,0,0,0
60802823.0,0.0,15.5,ISCED level 2,6.0,24.53,Native,Did not repeat a  grade,-2.6049,-0.94,0.98,-0.96,-1.9387,-0.5699,-1.9645,-1.6846,0.7015,0.5845,-1.6391,-1.1847,0.3422,-1.4494,-0.8261,0.6816,-0.7391,1.2421,0.7192,-1.1534,-0.4112,-1.034,-0.2006,0.2621,0.2659,-1.0352,-0.9149,-0.2331,-0.6357,-0.8565,-0.8633,-0.6986,0.208,-0.4842,-0.1055,-0.166,1.517,-0.9131,53.0,0,307.49080000000004,286.942,252.6668,282.36653333333334,0,1,1
60805894.0,0.0,15.25,ISCED level 2,14.5,57.25,Native,Did not repeat a  grade,0.5308,0.45,0.59,-0.5,0.7778,0.4306,1.1793,0.3529,0.039,0.6532,-0.3253,0.2169,0.5102,0.1041,0.6797,0.6243,-0.4419,0.3787,-0.7816,-0.6583,0.1956,1.8164,-0.7592,0.2621,1.2386,1.2011,0.4317,-0.1856,0.3069,0.6057,0.5245,0.2828,0.0168,-0.521,0.1833,0.8155,-0.3896,0.3581,44.0,0,567.9865000000001,578.6659,587.5894000000001,578.0806000000001,1,1,1
60805958.0,0.0,15.58,ISCED level 2,16.0,51.77,Native,Did not repeat a  grade,-0.5233,-0.6,-1.34,-0.5,-2.0346,-0.3896,-1.3835,-0.3697,1.314,1.8202,0.7743,1.0346,2.0871,0.4572,0.1744,0.0773,0.1222,0.5082,0.2705,1.0844,0.1956,-0.1015,0.4637,0.2621,0.7301,-0.0614,0.5761,0.0346,-0.0549,-0.2014,-0.6476,-0.8702,-0.1629,-1.4721,-0.1577,0.291,1.7356,-0.3184,61.0,0,294.6161,337.331,315.4754,315.8075,0,0,0
60804665.0,-1.0,15.75,ISCED level 2,16.0,17.0,Native,Repeated a  grade,-1.2523,0.45,-0.18,0.42,-2.1918,-0.3896,-0.6853,-1.5333,0.6259,1.8202,0.5984,-0.6576,0.1214,0.7339,0.2182,1.0444,-0.5485,0.3479,1.9717,0.443,0.6314,-0.772,0.4637,1.243,0.4094,0.7251,0.5761,-0.2372,-0.7359,-0.2014,0.2865,0.3656,-0.2023,-0.1587,-0.1577,0.291,0.5881,-1.0163,62.0,0,244.4255,233.38610000000003,226.7975,234.8697,0,0,0
60803963.0,0.0,15.33,ISCED level 2,14.5,30.34,Native,Did not repeat a  grade,-1.0917,-0.94,-0.18,-0.5,-1.8446,-0.815,-1.0527,-0.0424,-0.2023,1.7032,0.0728,-0.6576,-0.62,-0.5786,0.1744,0.8208,0.1222,0.9065,1.0453,0.4626,0.1956,-0.1015,1.0671,0.2621,1.2386,0.3858,-0.8444,-0.9477,-0.5065,-0.2014,0.0264,0.1686,-0.3889,-0.4401,-0.1577,0.291,1.2675,-0.0358,79.0,0,372.8969,432.7025,382.2146000000001,395.93799999999993,1,1,1
60800455.0,0.0,16.08,ISCED level 2,9.0,28.84,Native,Did not repeat a  grade,-2.8194,-1.64,-1.72,-1.41,-3.7762,-1.9582,-2.0572,-0.0424,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,1.8245,0.2561,0.1222,1.2421,1.6524,1.0844,0.1956,-0.1015,0.4637,0.2621,-0.5928,0.838,0.5761,0.3511,2.3015,-0.2014,0.1782,-0.8702,-0.8312,-0.4401,-0.1577,0.9325,0.5997,0.0595,64.0,0,402.7668000000001,385.071,340.2496,376.0291333333334,0,0,0
60801680.0,1.0,16.08,ISCED level 2,14.5,76.49,Native,Did not repeat a  grade,-0.4896,-0.94,-1.72,-0.5,-2.4995,-1.0219,-0.9649,-0.9302,1.314,1.8202,1.3514,1.0346,2.0871,2.0073,1.8245,0.5639,0.6994,1.2421,1.6524,1.0844,0.7871,-0.9834,-1.8939,0.2621,-0.5928,0.4793,-0.2151,0.1904,-0.8142,-0.2014,0.3256,1.1945,1.1068,0.9289,1.4339,0.6303,1.5785,-0.3345,61.0,1,356.2248000000001,353.141,362.00229999999993,357.12270000000007,1,0,1
60801706.0,0.0,15.33,ISCED level 2,12.0,26.64,Native,Did not repeat a  grade,-1.4619,-0.6,-0.57,-0.96,-2.0154,-0.4076,-1.0527,-0.1693,0.6259,0.6532,0.2682,-0.6576,0.5102,0.1067,0.1744,0.4729,0.1222,0.795,0.9672,0.0083,0.1956,-0.1015,0.1097,0.2621,0.4094,-0.0614,0.5761,-0.2302,-0.10685,-0.2014,0.2865,0.1686,-0.2023,-0.1587,-0.1577,0.291,0.5881,-0.322,49.0,0,304.5183,315.34450000000004,283.5864,301.14973333333336,0,0,0
60802382.0,1.0,16.08,ISCED level 2,16.0,68.7,Native,Did not repeat a  grade,0.4815,-0.6,-0.18,-0.5,-0.4224,-0.0891,-0.3792,-0.4773,1.314,0.6532,0.2682,1.0346,1.0419,0.1041,1.8245,0.3305,-0.849,1.6792,0.8232,-2.5375,1.1811,1.8164,1.8905,1.7411,0.6502,2.3693,1.4751,-1.0149,-0.2497,1.4992,1.1479,0.9953,1.4543,0.9289,2.0513,2.6335,-1.1549,-0.7501,17.0,1,420.04079999999993,397.3518,433.1576,416.8500666666667,0,1,0
60806538.0,0.0,15.58,ISCED level 2,14.5,33.83,Native,Did not repeat a  grade,-0.8264,0.8,0.59,-0.96,-1.3748,-1.0692,1.1793,-0.0424,-0.2023,0.0345,-1.256,0.2169,-0.3335,-0.2644,0.8674,0.2059,-0.849,0.409,-0.2888,1.0844,-0.5707,-0.6545,0.3335,-0.267,0.3385,-0.0614,0.0337,1.0155,0.9153,0.3013,-1.112,-1.6337,-0.2153,-1.4721,0.6882,0.617,0.9385,-0.7386,44.0,0,493.0321,526.3521000000001,493.979,504.4544,1,1,1
60800745.0,-2.0,16.08,ISCED level 2,6.0,28.48,Native,Did not repeat a  grade,-2.5181,-1.64,-0.18,-1.41,-1.9115,-0.4076,-1.0527,-0.0424,-1.1481,-1.0988,-0.3253,-0.6576,-0.62,-0.5786,-0.5551,0.2561,-0.4089,1.2421,-0.6451,-0.6583,0.1956,-0.1015,-0.687,0.2621,0.4094,-0.0614,-0.9149,-0.8067,-1.4486,-0.2014,-0.4982,-0.8702,-0.8312,-1.4721,-0.1577,-0.3425,0.5881,-0.9879,69.0,0,285.9168,286.21750000000003,273.2225,281.7856,0,1,0
60806101.0,0.0,15.92,ISCED level 2,12.0,43.33,Native,Did not repeat a  grade,-1.8356,-0.94,-1.34,-1.41,-3.2401,-1.9582,-1.25,-0.6079,-0.4289,1.8202,-0.3253,0.2169,0.1159,-0.1716,0.1744,0.7259,0.1222,1.2421,1.6524,-0.6583,0.1956,-1.1187,0.4637,0.2621,0.7301,-0.0614,0.5761,0.0346,-3.4944,-0.2014,0.8026,0.1686,0.4107,0.1278,0.3046,0.0713,1.2163,1.4685,48.0,0,316.0373,354.2091,303.2761,324.50749999999994,0,0,0
60803337.0,0.0,15.58,ISCED level 2,9.0,26.64,Native,Did not repeat a  grade,-1.8412,-1.64,-1.72,-1.41,-1.812,-0.815,-0.6853,-0.0424,1.314,0.2336,-0.3253,-0.6576,-0.62,0.1041,-0.2934,0.2561,-0.7391,0.9065,1.6524,-1.6139,-0.9792,-0.1015,0.4637,0.2621,-0.5928,-0.0614,0.5761,-2.7142,-0.0549,-0.2014,-0.0478,-0.8702,-0.8312,-0.4401,-0.1577,0.291,0.5881,-0.5707,11.0,1,312.7559,317.0975,302.0946,310.64933333333335,0,0,0
60801449.0,2.0,16.17,ISCED level 3,14.5,24.98,Native,Did not repeat a  grade,-1.506,0.45,-0.95,1.33,-2.5823,-1.4693,-1.7257,-0.0424,-0.2023,-0.0424,0.7743,-0.6576,0.7551,0.8329,0.1744,0.9831,0.1222,-0.0697,0.2705,-0.6583,0.1956,-0.1015,0.4637,0.2621,1.2386,-0.0614,0.5761,-0.078,-0.2497,-0.2014,0.2865,-0.4441,-0.6974,0.2249,-0.1577,0.291,-1.1549,-0.1939,3.0,1,411.6825,424.9473999999999,400.4838,412.3712333333333,1,1,1
60802682.0,1.0,15.92,ISCED level 2,16.0,30.34,Native,Did not repeat a  grade,-0.9045,0.8,-0.57,-0.04,-1.9705,-0.4839,-1.956,-0.5561,-0.9734,-0.254,-0.99,-0.6576,0.1808,-0.5786,-0.2934,0.8864,-0.4089,0.9065,0.8232,-0.6583,0.1956,-0.7233,0.052,-0.3121,0.0769,-1.3413,-1.4271,-0.7017,-0.4626,-0.6155,0.0264,-0.7944,-2.0552,-1.3086,-0.5229,-0.2186,0.4636,0.208,70.0,0,353.9746,353.2697,309.4928,338.9123666666667,0,0,0
60806103.0,0.0,15.58,ISCED level 2,12.0,17.0,Native,Did not repeat a  grade,-2.1755,-1.29,-1.34,-0.96,-2.858,-0.3571,-1.5925,0.2621,-0.5197,-0.3727,0.3993,-0.6576,0.2464,0.1941,0.6797,0.6299,-0.4089,0.9065,0.2705,-1.6139,0.1956,-0.1015,0.1097,0.2621,0.1869,-0.0614,1.1101,-0.0116,-0.4535,-0.2014,0.2865,0.1686,0.2165,-0.7588,-0.1577,0.291,0.5881,-0.322,53.0,1,319.6944,338.958,297.7959,318.8161,0,0,0
